longitude,latitude,score,provincia
8.9560963472,45.336998077100006,0.0,Milano
8.9560998248,45.3324973798,0.0,Milano
8.9561033015,45.327996679,0.0,Milano
8.9561067774,45.323495974499984,0.0,Milano
8.9561102524,45.3189952666,0.0,Milano
8.9561137267,45.31449455500001,0.0,Milano
8.9561172001,45.3099938399,0.0,Milano
8.9561206727,45.3054931213,0.0,Milano
8.9561241445,45.300992399,0.0,Milano
8.9561276155,45.2964916732,0.0,Milano
8.9561310857,45.2919909439,0.0,Milano
8.956134555,45.287490211,0.0,Milano
8.9622861298,45.625037592799984,0.0,Milano
8.9622891472,45.6205371231,0.0,Milano
8.9622921639,45.6160366498,0.43005136391770443,Milano
8.9622951799,45.61153617299999,0.0,Milano
8.9622981951,45.60703569259999,0.0,Milano
8.9623012097,45.60253520860001,0.0,Milano
8.962304223500002,45.5980347211,0.0,Milano
8.9623072366,45.5935342301,0.0,Milano
8.962310249,45.58903373540001,0.0,Milano
8.9623132607,45.58453323719999,0.0,Milano
8.9623162716,45.580032735500005,0.0,Milano
8.9623192819,45.5755322302,0.0,Milano
8.9623222914,45.57103172129999,0.34341315947398376,Milano
8.9623253003,45.56653120890001,0.35956906681475564,Milano
8.9623283084,45.56203069289999,0.0,Milano
8.9623313158,45.557530173299995,0.0,Milano
8.9623343225,45.55302965020001,0.0,Milano
8.9623373285,45.5485291235,0.0,Milano
8.9623403337,45.54402859319999,0.0,Milano
8.9623433383,45.5395280594,0.0,Milano
8.9623463421,45.535027522099995,0.0,Milano
8.9623493453,45.53052698110001,0.0,Milano
8.9623523477,45.5260264366,0.0,Milano
8.9623553494,45.5215258886,0.0,Milano
8.9623583504,45.51702533699999,0.0,Milano
8.9623613507,45.5125247818,0.0,Milano
8.9623643503,45.5080242231,0.0,Milano
8.9623673492,45.50352366079999,0.0,Milano
8.9623703474,45.499023094900004,0.0,Milano
8.9623733448,45.4945225255,0.0,Milano
8.9623763416,45.4900219525,0.0,Milano
8.9623793376,45.48552137600001,0.46275568372389336,Milano
8.9623823329,45.48102079579999,0.4176746773425081,Milano
8.9623853276,45.47652021219999,0.0,Milano
8.9623883215,45.47201962489999,0.0,Milano
8.9623913147,45.467519034199995,0.0,Milano
8.9623943072,45.46301843980001,0.0,Milano
8.962397299,45.45851784189999,0.0,Milano
8.9624002901,45.454017240400006,0.0,Milano
8.9624032805,45.449516635399995,0.0,Milano
8.9624062701,45.44501602679999,0.0,Milano
8.9624092591,45.44051541459999,0.0,Milano
8.9624122474,45.4360147989,0.0,Milano
8.9624152349,45.43151417959999,0.0,Milano
8.9624182218,45.4270135567,0.0,Milano
8.9624212079,45.4225129303,0.0,Milano
8.9624241934,45.4180123004,0.0,Milano
8.9624271781,45.4135116668,0.0,Milano
8.9624301621,45.4090110297,0.0,Milano
8.9624331454,45.40451038909999,0.5617727949491408,Milano
8.9624361281,45.400009744799995,0.0,Milano
8.96243911,45.3955090971,0.0,Milano
8.9624420912,45.391008445699995,0.0,Milano
8.9624450717,45.3865077908,0.0,Milano
8.9624480515,45.38200713229999,0.0,Milano
8.9624510306,45.37750647030001,0.0,Milano
8.962454009,45.37300580469999,0.0,Milano
8.9624569867,45.3685051356,0.0,Milano
8.9624599636,45.36400446289999,0.0,Milano
8.962462939900002,45.35950378660001,0.0,Milano
8.9624659155,45.35500310670001,0.0,Milano
8.9624688904,45.35050242329999,0.23274308001989097,Milano
8.9624718646,45.34600173639999,0.2315219756112655,Milano
8.962474838,45.3415010459,0.0,Milano
8.962477810800001,45.33700035179999,0.23928183997617675,Milano
8.9624807829,45.332499654100005,0.24700075367142532,Milano
8.9624837543,45.32799895290001,0.0,Milano
8.9624867249,45.3234982481,0.2796973627354,Milano
8.9624896949,45.3189975398,0.0,Milano
8.9624926642,45.31449682790001,0.0,Milano
8.9624956327,45.3099961124,0.0,Milano
8.9624986006,45.305495393399994,0.0,Milano
8.9625015677,45.30099467080001,0.0,Milano
8.9625045342,45.296493944699996,0.0,Milano
8.9625075,45.29199321499999,0.0,Milano
8.962510465,45.2874924817,0.0,Milano
8.9625134294,45.28299174490001,0.0,Milano
8.9687001936,45.6250395301,0.0,Milano
8.9687026979,45.6205390601,0.0,Milano
8.9687052015,45.6160385866,0.0,Milano
8.9687077045,45.6115381094,0.0,Milano
8.9687127088,45.602537144500005,0.0,Milano
8.9687152101,45.59803665670001,0.0,Milano
8.9687177107,45.59353616530001,0.0,Milano
8.9687202108,45.5890356704,0.0,Milano
8.968722710300002,45.584535171899994,0.0,Milano
8.968725209200002,45.5800346698,0.0,Milano
8.9687277075,45.57553416419999,0.0,Milano
8.9687302052,45.57103365500001,0.0,Milano
8.9687327023,45.5665331423,0.0,Milano
8.9687351988,45.56203262599999,0.0,Milano
8.9687376947,45.55753210609999,0.348057680586953,Milano
8.9687401901,45.553031582699994,0.0,Milano
8.9687426848,45.54853105570001,0.0,Milano
8.968745179,45.54403052520001,0.0,Milano
8.9687476726,45.53952999109999,0.0,Milano
8.9687501655,45.5350294534,0.0,Milano
8.9687526579,45.5305289122,0.0,Milano
8.9687551497,45.5260283674,0.0,Milano
8.9687576409,45.521527819000006,0.0,Milano
8.9687601316,45.517027267099984,0.0,Milano
8.9687626216,45.512526711599996,0.0,Milano
8.968765111,45.508026152599996,0.0,Milano
8.9687675999,45.50352559000001,0.0,Milano
8.9687700881,45.499025023799994,0.0,Milano
8.9687725758,45.494524454099995,0.0,Milano
8.9687750629,45.49002388080001,0.4405295970117176,Milano
8.9687775494,45.485523304,0.4086172179372831,Milano
8.9687800353,45.4810227236,0.0,Milano
8.9687825207,45.47652213959999,0.0,Milano
8.9687850054,45.472021552099996,0.0,Milano
8.9687874895,45.467520961,0.0,Milano
8.9687899731,45.4630203663,0.0,Milano
8.9687924561,45.4585197681,0.0,Milano
8.968794938500002,45.45401916629999,0.0,Milano
8.9687974203,45.449518560999984,0.0,Milano
8.9687999015,45.4450179521,0.0,Milano
8.9688023821,45.44051733959999,0.0,Milano
8.9688048622,45.4360167236,0.0,Milano
8.9688073416,45.431516103999996,0.0,Milano
8.9688098205,45.427015480799994,0.0,Milano
8.9688122988,45.422514854099994,0.0,Milano
8.9688147765,45.41801422389999,0.0,Milano
8.9688172536,45.41351359,0.0,Milano
8.9688197301,45.409012952599994,0.0,Milano
8.9688222061,45.40451231170001,0.4910603146745268,Milano
8.9688246814,45.40001166719999,0.43561121069032843,Milano
8.9688271562,45.395511019099985,0.0,Milano
8.9688296304,45.39101036740001,0.0,Milano
8.968832104,45.386509712199995,0.0,Milano
8.968834577,45.3820090535,0.0,Milano
8.9688370494,45.377508391099994,0.0,Milano
8.9688395213,45.373007725200004,0.0,Milano
8.9688419926,45.368507055799995,0.0,Milano
8.9688444632,45.36400638279999,0.0,Milano
8.9688469333,45.35950570619998,0.0,Milano
8.968849402900002,45.355005026099995,0.0,Milano
8.9688518718,45.3505043423,0.22185417387082607,Milano
8.9688543402,45.3460036551,0.25057978968699457,Milano
8.9688568079,45.3415029643,0.0,Milano
8.9688592751,45.3370022699,0.1666935044030072,Milano
8.9688617417,45.3325015719,0.20060975035061873,Milano
8.9688642077,45.3280008704,0.2700548009554982,Milano
8.9688666732,45.323500165300004,0.2960536017817279,Milano
8.968869138,45.3189994567,0.32473382308362353,Milano
8.9688716023,45.3144987445,0.33808540615379423,Milano
8.968874066,45.309998028799995,0.29847621413970576,Milano
8.9688765291,45.30549730940001,0.0,Milano
8.9688789917,45.3009965865,0.0,Milano
8.9688814536,45.2964958601,0.0,Milano
8.968883915,45.29199513009999,0.0,Milano
8.9688863758,45.2874943965,0.0,Milano
8.968888836,45.28299365939999,0.0,Milano
8.9688912956,45.2784929187,0.0,Milano
8.9751182397,45.6160401633,0.0,Milano
8.9751321605,45.5845367469,0.0,Milano
8.9751341473,45.5800362446,0.2605584194930104,Milano
8.9751361336,45.575535738799985,0.28290168538038946,Milano
8.9751381195,45.5710352293,0.0,Milano
8.9751401049,45.56653471639999,0.0,Milano
8.9751420898,45.562034199799996,0.30809918268450476,Milano
8.9751440743,45.55753367969999,0.3752745192386664,Milano
8.9751460583,45.553033156,0.0,Milano
8.9751480418,45.54853262879999,0.0,Milano
8.9751500248,45.544032098,0.0,Milano
8.9751520074,45.53953156359999,0.0,Milano
8.9751539895,45.5350310257,0.0,Milano
8.9751559712,45.530530484299994,0.0,Milano
8.9751579523,45.526029939199994,0.0,Milano
8.975159933,45.521529390599994,0.0,Milano
8.975161913300001,45.517028838499996,0.0,Milano
8.975163893,45.512528282699996,0.0,Milano
8.9751658723,45.5080277235,0.0,Milano
8.9751678512,45.5035271606,0.0,Milano
8.9751698295,45.499026594200004,0.0,Milano
8.9751718074,45.49452602419999,0.0,Milano
8.9751737848,45.49002545069999,0.285167670236001,Milano
8.9751757618,45.48552487359999,0.2959383231295055,Milano
8.975177738300001,45.48102429299999,0.0,Milano
8.9751797143,45.47652370869999,0.0,Milano
8.9751816899,45.47202312100001,0.0,Milano
8.975183665,45.4675225296,0.0,Milano
8.9751856396,45.46302193470001,0.0,Milano
8.9751876137,45.4585213363,0.0,Milano
8.975189587400001,45.45402073419999,0.0,Milano
8.9751915607,45.4495201287,0.0,Milano
8.9751935334,45.4450195195,0.0,Milano
8.9751955057,45.4405189068,0.0,Milano
8.9751974775,45.4360182905,0.0,Milano
8.9751994489,45.4315176707,0.0,Milano
8.9752014198,45.4270170473,0.0,Milano
8.9752033902,45.4225164203,0.0,Milano
8.9752053602,45.418015789799995,0.0,Milano
8.9752073297,45.41351515579999,0.0,Milano
8.9752092987,45.4090145181,0.0,Milano
8.9752112673,45.40451387689999,0.4531248402667447,Milano
8.9752132354,45.4000132321,0.48678389588029775,Milano
8.975215203,45.39551258379999,0.0,Milano
8.9752171702,45.391011931899996,0.0,Milano
8.9752191369,45.3865112765,0.0,Milano
8.9752211031,45.3820106175,0.0,Milano
8.9752230689,45.37750995489999,0.0,Milano
8.9752250342,45.37300928880001,0.0,Milano
8.975226999,45.368508619099984,0.0,Milano
8.9752289634,45.3640079458,0.0,Milano
8.9752309273,45.35950726899999,0.0,Milano
8.975232890800001,45.3550065886,0.0,Milano
8.9752348538,45.3505059047,0.0,Milano
8.9752368163,45.34600521720001,0.0,Milano
8.9752387784,45.341504526099996,0.0,Milano
8.97524074,45.33700383149999,0.0,Milano
8.9752427011,45.33250313330001,0.0,Milano
8.9752446618,45.32800243150001,0.0,Milano
8.975246622,45.32350172619999,0.0,Milano
8.9752485818,45.3190010173,0.0,Milano
8.975250541100001,45.3145003049,0.0,Milano
8.9752524999,45.30999958889999,0.0,Milano
8.9752544583,45.305498869299996,0.0,Milano
8.9752564162,45.3009981462,0.0,Milano
8.9752583736,45.2964974195,0.0,Milano
8.9752603306,45.29199668919999,0.0,Milano
8.9752622871,45.28749595539998,0.0,Milano
8.9752642432,45.28299521800001,0.0,Milano
8.9752661988,45.2784944771,0.0,Milano
8.9752681539,45.27399373259998,0.0,Milano
8.9815401361,45.5890384613,0.0,Milano
8.9815416112,45.584537962400006,0.0,Milano
8.9815430859,45.5800374599,0.0,Milano
8.9815445603,45.575536953800004,0.24732650566544417,Milano
8.9815460343,45.571036444200004,0.2745368305710039,Milano
8.981547508,45.566535931,0.0,Milano
8.981548981300001,45.56203541429999,0.0,Milano
8.9815504543,45.55753489399999,0.0,Milano
8.9815519269,45.5530343701,0.0,Milano
8.9815533992,45.548533842699996,0.0,Milano
8.9815548712,45.5440333117,0.0,Milano
8.9815563427,45.53953277720001,0.0,Milano
8.981557814,45.5350322391,0.0,Milano
8.9815592849,45.530531697399994,0.0,Milano
8.9815607554,45.526031152199984,0.0,Milano
8.9815622256,45.52153060340001,0.0,Milano
8.9815636955,45.517030051,0.0,Milano
8.981565165,45.512529495100004,0.0,Milano
8.9815666341,45.5080289357,0.0,Milano
8.9815681029,45.503528372599995,0.0,Milano
8.9815695714,45.499027806,0.0,Milano
8.9815710395,45.4945272359,0.0,Milano
8.9815725072,45.4900266622,0.29605568688721834,Milano
8.9815739747,45.48552608490001,0.3147866562199226,Milano
8.9815754417,45.48102550400001,0.0,Milano
8.9815769085,45.476524919599996,0.0,Milano
8.9815783748,45.4720243317,0.0,Milano
8.9815798409,45.46752374009999,0.0,Milano
8.9815813065,45.463023145,0.0,Milano
8.981582771900001,45.4585225464,0.0,Milano
8.9815842369,45.45402194419999,0.0,Milano
8.9815857015,45.4495213384,0.0,Milano
8.9815871658,45.445020729099994,0.0,Milano
8.9815886298,45.44052011619999,0.0,Milano
8.9815900934,45.43601949969999,0.0,Milano
8.9815915566,45.4315188797,0.0,Milano
8.9815930195,45.427018256100006,0.0,Milano
8.9815944821,45.422517629,0.0,Milano
8.9815959443,45.4180169983,0.0,Milano
8.9815974062,45.41351636400001,0.0,Milano
8.9815988677,45.4090157262,0.0,Milano
8.9816003289,45.4045150848,0.0,Milano
8.9816017898,45.40001443980001,0.0,Milano
8.9816032503,45.3955137913,0.0,Milano
8.9816047104,45.39101313919999,0.0,Milano
8.9816061702,45.3865124836,0.0,Milano
8.9816076297,45.382011824399996,0.0,Milano
8.9816090888,45.37751116159999,0.0,Milano
8.9816105476,45.37301049530001,0.0,Milano
8.981612006000002,45.36850982539998,0.0,Milano
8.9816134641,45.364009152,0.0,Milano
8.9816149218,45.35950847499999,0.0,Milano
8.9816163792,45.3550077944,0.0,Milano
8.9816178363,45.3505071103,0.0,Milano
8.981619293,45.34600642259999,0.0,Milano
8.9816207493,45.341505731299996,0.0,Milano
8.9816222053,45.3370050365,0.0,Milano
8.981623661,45.332504338099994,0.0,Milano
8.9816251163,45.32800363620002,0.0,Milano
8.9816265713,45.32350293070001,0.0,Milano
8.981628026000001,45.319002221599995,0.0,Milano
8.9816294803,45.314501509,0.0,Milano
8.981630934200002,45.310000792800004,0.0,Milano
8.9816323879,45.305500073,0.0,Milano
8.9816338411,45.3009993497,0.0,Milano
8.9816352941,45.29649862280001,0.0,Milano
8.9816367466,45.29199789239999,0.3611989596445653,Milano
8.9816381989,45.2874971584,0.0,Milano
8.9816396508,45.2829964208,0.0,Milano
8.9816411023,45.2784956797,0.0,Milano
8.981642553600002,45.27399493499999,0.0,Milano
8.981644004400001,45.269494186799996,0.0,Milano
8.9879510622,45.5845388182,0.0,Milano
8.9879520249,45.58003831560001,0.0,Milano
8.9879529873,45.57553780939999,0.0,Milano
8.9879539495,45.5710372996,0.2628892743916531,Milano
8.9879549114,45.5665367863,0.2842389556918072,Milano
8.9879558732,45.56203626939999,0.0,Milano
8.9879568347,45.557535748999996,0.0,Milano
8.9879577959,45.553035224999995,0.0,Milano
8.987958757,45.548534697499996,0.0,Milano
8.987959717800003,45.54403416630001,0.0,Milano
8.9879606784,45.5395336317,0.0,Milano
8.9879616388,45.5350330934,0.0,Milano
8.9879625989,45.53053255159999,0.0,Milano
8.9879635588,45.52603200629999,0.5420940303943507,Milano
8.9879645185,45.5215314573,0.0,Milano
8.987965478,45.5170309049,0.0,Milano
8.9879664372,45.5125303488,0.0,Milano
8.9879673962,45.508029789199995,0.0,Milano
8.987968355,45.50352922599999,0.0,Milano
8.9879693136,45.4990286593,0.0,Milano
8.9879702719,45.494528089000006,0.0,Milano
8.98797123,45.49002751519999,0.3193741734533068,Milano
8.9879721879,45.48552693779999,0.32499391008483347,Milano
8.9879731455,45.4810263568,0.0,Milano
8.9879741029,45.476525772200006,0.0,Milano
8.9879750601,45.4720251841,0.0,Milano
8.9879760171,45.46752459249999,0.0,Milano
8.9879769738,45.4630239973,0.0,Milano
8.9879779304,45.45852339849999,0.0,Milano
8.9879788866,45.45402279609999,0.0,Milano
8.9879798427,45.4495221902,0.0,Milano
8.9879807985,45.445021580799995,0.0,Milano
8.9879817542,45.44052096770001,0.0,Milano
8.9879827095,45.4360203511,0.0,Milano
8.9879836647,45.431519731,0.0,Milano
8.9879846196,45.4270191073,0.0,Milano
8.987985574300001,45.42251848,0.0,Milano
8.9879865288,45.41801784919999,0.0,Milano
8.9879874831,45.4135172148,0.0,Milano
8.9879884371,45.40901657679999,0.0,Milano
8.9879893909,45.404515935300005,0.0,Milano
8.9879903445,45.400015290199995,0.0,Milano
8.9879912979,45.39551464149999,0.0,Milano
8.987992251,45.39101398929999,0.0,Milano
8.9879932039,45.3865133336,0.0,Milano
8.9879941566,45.38201267419999,0.0,Milano
8.987995109,45.37751201129999,0.0,Milano
8.9879960613,45.3730113449,0.0,Milano
8.9879970133,45.3685106749,0.0,Milano
8.9879979651,45.3640100013,0.0,Milano
8.9879989166,45.3595093241,0.0,Milano
8.9879998679,45.35500864339999,0.0,Milano
8.9880008191,45.3505079592,0.0,Milano
8.9880017699,45.346007271299996,0.0,Milano
8.9880027206,45.341506579999994,0.0,Milano
8.988003671,45.337005885,0.0,Milano
8.9880046212,45.3325051865,0.0,Milano
8.9880055712,45.32800448439999,0.0,Milano
8.988006521,45.323503778799996,0.0,Milano
8.9880074705,45.31900306959999,0.0,Milano
8.9880084198,45.3145023568,0.0,Milano
8.9880093689,45.31000164049998,0.0,Milano
8.9880103178,45.305500920600004,0.0,Milano
8.988011266400001,45.30100019719999,0.0,Milano
8.9880122148,45.29649947019999,0.0,Milano
8.988013163,45.2919987396,0.3871841690794796,Milano
8.988014111,45.287498005500005,0.4066328479104751,Milano
8.9880150588,45.2829972678,0.0,Milano
8.9880160063,45.27849652649999,0.0,Milano
8.9880169536,45.2739957817,0.0,Milano
8.9880179007,45.269495033300004,0.0,Milano
8.994360964,45.5800388117,0.0,Milano
8.9943614145,45.57553830539999,0.0,Milano
8.9943618648,45.57103779559999,0.17799247874124485,Milano
8.9943623151,45.566537282199995,0.27467047244458487,Milano
8.9943627652,45.5620367653,0.0,Milano
8.9943632153,45.55753624479999,0.0,Milano
8.9943636652,45.5530357207,0.0,Milano
8.994364115,45.5485351931,0.0,Milano
8.9943645647,45.54403466189999,0.0,Milano
8.9943650143,45.5395341271,0.0,Milano
8.9943654638,45.5350335888,0.0,Milano
8.9943659132,45.5305330469,0.5708606076730138,Milano
8.9943663625,45.52603250149999,0.6668433711084881,Milano
8.9943668117,45.5215319525,0.5925959826103262,Milano
8.9943672608,45.51703139989999,0.0,Milano
8.9943677097,45.5125308438,0.0,Milano
8.9943681586,45.50803028410001,0.0,Milano
8.9943686073,45.5035297209,0.34513063734128213,Milano
8.994369056,45.49902915409999,0.36358468824641504,Milano
8.9943695045,45.4945285837,0.0,Milano
8.994369953,45.49002800979999,0.0,Milano
8.9943704013,45.485527432299996,0.3795033905745731,Milano
8.9943708495,45.4810268512,0.3796561663905233,Milano
8.9943712976,45.47652626659999,0.39516169377587035,Milano
8.9943717457,45.47202567840001,0.0,Milano
8.9943721936,45.46752508669999,0.0,Milano
8.9943726414,45.4630244914,0.0,Milano
8.9943730891,45.45852389249999,0.0,Milano
8.9943735367,45.45402329009999,0.0,Milano
8.9943739841,45.4495226841,0.0,Milano
8.9943744315,45.4450220746,0.0,Milano
8.9943748788,45.440521461500005,0.0,Milano
8.994375326000002,45.43602084479999,0.0,Milano
8.994375773,45.431520224599986,0.0,Milano
8.99437622,45.427019600799994,0.0,Milano
8.9943766668,45.422518973399995,0.0,Milano
8.9943771136,45.418018342500005,0.0,Milano
8.9943775602,45.41351770800001,0.0,Milano
8.9943780067,45.409017070000004,0.0,Milano
8.9943784532,45.40451642840001,0.0,Milano
8.9943788995,45.4000157832,0.0,Milano
8.9943793457,45.395515134499995,0.0,Milano
8.9943797918,45.391014482199985,0.0,Milano
8.9943802378,45.38651382639999,0.0,Milano
8.9943806837,45.382013167,0.0,Milano
8.9943811295,45.37751250400001,0.0,Milano
8.9943815752,45.373011837499995,0.0,Milano
8.9943820208,45.3685111674,0.0,Milano
8.9943824663,45.36401049370001,0.0,Milano
8.9943829116,45.359509816499994,0.0,Milano
8.9943833569,45.355009135699994,0.0,Milano
8.9943838021,45.3505084514,0.0,Milano
8.9943842471,45.3460077635,0.0,Milano
8.9943846921,45.34150707199999,0.0,Milano
8.9943851369,45.337006377,0.0,Milano
8.9943855817,45.33250567839999,0.0,Milano
8.9943860263,45.328004976200006,0.0,Milano
8.994386470900002,45.32350427050001,0.0,Milano
8.9943878038,45.310002132,0.0,Milano
8.994388247900002,45.30550141199999,0.0,Milano
8.9943891359,45.2964999614,0.0,Milano
8.9943895797,45.291999230799995,0.0,Milano
8.9943900234,45.287498496599994,0.43943310056908486,Milano
8.994390467,45.2829977588,0.3878522791900394,Milano
8.994390910400002,45.278497017499994,0.0,Milano
8.9943913538,45.2739962726,0.0,Milano
9.0007658147,45.2784971526,0.0,Milano
9.0007658753,45.282997894,0.0,Milano
9.0007659358,45.2874986318,0.0,Milano
9.0007659964,45.29199936599999,0.0,Milano
9.000766057,45.29650009670001,0.0,Milano
9.0007664208,45.323504405899996,0.0,Milano
9.0007664815,45.328005111599985,0.0,Milano
9.0007665422,45.332505813800005,0.0,Milano
9.000766603,45.337006512399995,0.0,Milano
9.0007666637,45.3415072075,0.0,Milano
9.0007667244,45.3460078989,0.0,Milano
9.0007667852,45.35050858689999,0.0,Milano
9.000766846,45.35500927119999,0.0,Milano
9.0007669068,45.359509951999996,0.0,Milano
9.0007669676,45.36401062929999,0.0,Milano
9.0007670284,45.36851130299999,0.0,Milano
9.0007670892,45.373011973100006,0.0,Milano
9.0007671501,45.3775126396,0.0,Milano
9.000767211,45.3820133026,0.0,Milano
9.0007672718,45.386513961999995,0.0,Milano
9.0007673327,45.39101461789999,0.0,Milano
9.0007673936,45.395515270200015,0.0,Milano
9.0007674546,45.40001591899999,0.0,Milano
9.0007675155,45.4045165641,0.0,Milano
9.0007675765,45.4090172058,0.0,Milano
9.0007676374,45.41351784380001,0.0,Milano
9.0007676984,45.418018478300006,0.0,Milano
9.0007677594,45.4225191093,0.0,Milano
9.0007678204,45.4270197366,0.0,Milano
9.0007678814,45.4315203605,0.0,Milano
9.0007679425,45.43602098069999,0.0,Milano
9.0007680035,45.44052159740001,0.0,Milano
9.0007680646,45.445022210499985,0.0,Milano
9.0007681257,45.44952282010001,0.0,Milano
9.0007681868,45.454023426099994,0.0,Milano
9.0007682479,45.4585240285,0.0,Milano
9.000768309,45.463024627399996,0.0,Milano
9.0007683701,45.4675252227,0.0,Milano
9.0007684313,45.47202581449999,0.0,Milano
9.0007684925,45.4765264027,0.40559937304808946,Milano
9.0007685536,45.481026987300005,0.41761208327536703,Milano
9.0007686148,45.485527568399995,0.41693388068578174,Milano
9.000768676,45.4900281459,0.0,Milano
9.0007687373,45.4945287199,0.0,Milano
9.0007687985,45.4990292903,0.3810953535409383,Milano
9.0007688598,45.503529857100006,0.0,Milano
9.000768921,45.5080304204,0.6576256475798375,Milano
9.0007689823,45.51253098009999,0.667084861704182,Milano
9.0007690436,45.517031536199994,0.0,Milano
9.0007691049,45.5215320888,0.5603570492412941,Milano
9.0007691663,45.52603263780001,0.5836606385096293,Milano
9.0007692276,45.5305331833,0.5219629675751216,Milano
9.000769289,45.53503372520001,0.0,Milano
9.0007693503,45.53953426350001,0.0,Milano
9.0007694117,45.54403479829999,0.44896879655072086,Milano
9.0007694731,45.54853532949999,0.0,Milano
9.0007695345,45.55303585709999,0.0,Milano
9.000769596,45.55753638120001,0.0,Milano
9.0007696574,45.5620369018,0.0,Milano
9.0007697189,45.5665374187,0.0,Milano
9.0007697803,45.5710379321,0.0,Milano
9.0071407189,45.278496931999996,0.0,Milano
9.0071412835,45.28299767330001,0.0,Milano
9.0071418483,45.287498411099996,0.0,Milano
9.0071424131,45.291999145300004,0.0,Milano
9.0071463708,45.32350418490001,0.0,Milano
9.0071469367,45.3280048906,0.0,Milano
9.0071475028,45.332505592699995,0.0,Milano
9.007148069,45.33700629130001,0.0,Milano
9.0071486353,45.3415069863,0.0,Milano
9.0071492017,45.346007677799996,0.0,Milano
9.0071497683,45.35050836569999,0.0,Milano
9.0071503351,45.35500905,0.0,Milano
9.0071509019,45.35950973079999,0.0,Milano
9.0071514689,45.364010408000006,0.0,Milano
9.007152036,45.36851108159999,0.0,Milano
9.0071526033,45.37301175169999,0.0,Milano
9.0071531707,45.3775124182,0.0,Milano
9.0071537382,45.3820130812,0.0,Milano
9.0071543059,45.3865137406,0.0,Milano
9.007154873600001,45.391014396399996,0.0,Milano
9.0071554416,45.39551504869999,0.0,Milano
9.0071560096,45.40001569739999,0.0,Milano
9.0071565778,45.40451634250001,0.0,Milano
9.0071571462,45.4090169841,0.0,Milano
9.0071577146,45.4135176221,0.0,Milano
9.0071582832,45.4180182566,0.0,Milano
9.007158852,45.42251888749999,0.0,Milano
9.0071594208,45.4270195149,0.0,Milano
9.0071599898,45.43152013859999,0.0,Milano
9.007160559,45.4360207588,0.0,Milano
9.0071611282,45.44052137549998,0.0,Milano
9.0071616976,45.44502198859998,0.0,Milano
9.0071622672,45.4495225981,0.0,Milano
9.0071628369,45.45402320409999,0.0,Milano
9.0071634067,45.4585238065,0.0,Milano
9.0071639766,45.4630244054,0.0,Milano
9.0071645467,45.46752500059999,0.0,Milano
9.0071651169,45.472025592399994,0.0,Milano
9.0071656873,45.47652618049999,0.3789311796086536,Milano
9.0071662577,45.4810267651,0.40409212582372434,Milano
9.0071668284,45.4855273462,0.45407150819710607,Milano
9.0071673991,45.4900279236,0.0,Milano
9.00716797,45.4945284976,0.0,Milano
9.007168541,45.49902906789998,0.4133487019481626,Milano
9.0071691122,45.503529634699994,0.4836182394951205,Milano
9.0071696835,45.5080301979,0.6720945258594024,Milano
9.0071702549,45.5125307576,0.6628911545606954,Milano
9.0071708265,45.5170313137,0.0,Milano
9.0071713982,45.52153186629999,0.0,Milano
9.00717197,45.526032415299994,0.0,Milano
9.007172542,45.53053296069999,0.0,Milano
9.0071731141,45.535033502499985,0.4667542239707622,Milano
9.0071736863,45.5395340408,0.0,Milano
9.0071742587,45.5440345756,0.4783122891415022,Milano
9.0071748312,45.54853510680001,0.0,Milano
9.0071754039,45.5530356344,0.0,Milano
9.0071759766,45.55753615839999,0.0,Milano
9.0071765496,45.56203667889999,0.0,Milano
9.0071771226,45.5665371959,0.0,Milano
9.0071776958,45.5710377092,0.0,Milano
9.0071782691,45.57553821909998,0.0,Milano
9.0071788426,45.58003872529999,0.0,Milano
9.0135156231,45.2784963555,0.0,Milano
9.0135166917,45.282997096799996,0.0,Milano
9.0135177606,45.28749783439999,0.0,Milano
9.0135273918,45.32800431310001,0.39232599709839727,Milano
9.0135284632,45.332505015199985,0.0,Milano
9.0135295348,45.3370057137,0.0,Milano
9.0135306067,45.34150640859999,0.0,Milano
9.0135316789,45.3460071,0.4222364089983672,Milano
9.0135327513,45.350507787799984,0.43908577049218817,Milano
9.013533824,45.355008472,0.45039570349873426,Milano
9.0135348969,45.35950915270001,0.0,Milano
9.0135359701,45.36400982979999,0.0,Milano
9.0135370435,45.3685105033,0.0,Milano
9.0135381172,45.37301117329999,0.0,Milano
9.0135391911,45.37751183979999,0.0,Milano
9.0135402653,45.38201250259999,0.0,Milano
9.0135413397,45.3865131619,0.0,Milano
9.0135424144,45.3910138177,0.0,Milano
9.0135434894,45.39551446989999,0.0,Milano
9.0135445646,45.40001511850001,0.0,Milano
9.01354564,45.40451576350001,0.0,Milano
9.0135467157,45.409016404999996,0.0,Milano
9.0135477917,45.413517043,0.0,Milano
9.0135488679,45.4180176774,0.0,Milano
9.013549944400001,45.4225183082,0.0,Milano
9.0135510211,45.4270189354,0.0,Milano
9.0135520981,45.431519559099996,0.0,Milano
9.0135531753,45.43602017919999,0.0,Milano
9.0135542528,45.44052079579999,0.0,Milano
9.0135553306,45.44502140880002,0.0,Milano
9.0135564086,45.44952201820001,0.0,Milano
9.0135574868,45.4540226241,0.0,Milano
9.0135585653,45.4585232264,0.0,Milano
9.0135596441,45.46302382519999,0.0,Milano
9.0135607231,45.4675244204,0.0,Milano
